wd:Q1117194	arrondissement of Colmar	obo:GAZ_00009292	Arrondissement of Colmar	wd:Q194203	arrondissement of France	obo:GAZ_00003330	Department of Haut-Rhin	high		arrondissement of colmar		info(label-label,rdf(wd:Q1117194,rdfs:label,arrondissement of Colmar)-rdf(obo:GAZ_00009292,rdfs:label,Arrondissement of Colmar),downcase)									
wd:Q1118079	Kaboua	obo:GAZ_00013910	Kaboua	wd:Q3623867	arrondissement of Benin	obo:GAZ_00013888|obo:GAZ_00240551	populated place, Benin|Arrondissement of Kaboua	high		kaboua		info(label-label,rdf(wd:Q1118079,rdfs:label,Kaboua)-rdf(obo:GAZ_00013910,rdfs:label,Kaboua),downcase)									
wd:Q1121429	Uasin Gishu District	obo:GAZ_00015753	Uasin Gishu District	wd:Q269218	county of Kenya	obo:GAZ_00004714	Rift Valley Province	high		uasin gishu district		info(label-label,rdf(wd:Q1121429,rdfs:label,Uasin Gishu District)-rdf(obo:GAZ_00015753,rdfs:label,Uasin Gishu District),downcase)									
wd:Q1122278	Cox's Bazar District	obo:GAZ_00015863	Cox's Bazar District	wd:Q152732	district of Bangladesh	obo:GAZ_00010412	Chittagong Division	high		cox's bazar district		info(label-label,rdf(wd:Q1122278,rdfs:label,Cox's Bazar District)-rdf(obo:GAZ_00015863,rdfs:label,Cox's Bazar District),downcase)									
wd:Q1123340	Trelawny Parish	obo:GAZ_00013514	Trelawny Parish	wd:Q936955	parish of Jamaica	obo:GAZ_00013516	County of Cornwall	high		trelawny parish		info(label-label,rdf(wd:Q1123340,rdfs:label,Trelawny Parish)-rdf(obo:GAZ_00013514,rdfs:label,Trelawny Parish),downcase)									
wd:Q1123380	Yoro Department	obo:GAZ_00014635	Yoro Department	wd:Q728145	department of Honduras	obo:GAZ_00005164	Department (Honduras)	high		yoro department		info(label-label,rdf(wd:Q1123380,rdfs:label,Yoro Department)-rdf(obo:GAZ_00014635,rdfs:label,Yoro Department),downcase)									
wd:Q1125759	Sieradz County	obo:GAZ_00022492	Sieradz County	wd:Q247073	county of Poland	obo:GAZ_00007306	Lodz Voivodeship	high		sieradz county		info(label-label,rdf(wd:Q1125759,rdfs:label,Sieradz County)-rdf(obo:GAZ_00022492,rdfs:label,Sieradz County),downcase)									
wd:Q1125787	Sochaczew County	obo:GAZ_00022624	Sochaczew County	wd:Q247073	county of Poland	obo:GAZ_00005057	Masovian Voivodeship	high		sochaczew county		info(label-label,rdf(wd:Q1125787,rdfs:label,Sochaczew County)-rdf(obo:GAZ_00022624,rdfs:label,Sochaczew County),downcase)									
wd:Q1125855	Zgierz County	obo:GAZ_00022509	Zgierz County	wd:Q247073	county of Poland	obo:GAZ_00007306	Lodz Voivodeship	high		zgierz county		info(label-label,rdf(wd:Q1125855,rdfs:label,Zgierz County)-rdf(obo:GAZ_00022509,rdfs:label,Zgierz County),downcase)									
wd:Q1125865	Wysokie Mazowieckie County	obo:GAZ_00022648	Wysokie Mazowieckie County	wd:Q247073	county of Poland	obo:GAZ_00005049	Podlaskie Voivodeship	high		wysokie mazowieckie county		info(label-label,rdf(wd:Q1125865,rdfs:label,Wysokie Mazowieckie County)-rdf(obo:GAZ_00022648,rdfs:label,Wysokie Mazowieckie County),downcase)									
wd:Q1125909	Grajewo County	obo:GAZ_00022647	Grajewo County	wd:Q247073	county of Poland	obo:GAZ_00005049	Podlaskie Voivodeship	high		grajewo county		info(label-label,rdf(wd:Q1125909,rdfs:label,Grajewo County)-rdf(obo:GAZ_00022647,rdfs:label,Grajewo County),downcase)									
wd:Q1125923	Siemiatycze County	obo:GAZ_00022645	Siemiatycze County	wd:Q247073	county of Poland	obo:GAZ_00005049	Podlaskie Voivodeship	high		siemiatycze county		info(label-label,rdf(wd:Q1125923,rdfs:label,Siemiatycze County)-rdf(obo:GAZ_00022645,rdfs:label,Siemiatycze County),downcase)									
wd:Q1126449	Norwegian Current	obo:GAZ_00000321	Norwegian Current	wd:Q129558	ocean current	obo:GAZ_00000030	Arctic Ocean current	high		norwegian current		info(label-label,rdf(wd:Q1126449,rdfs:label,Norwegian Current)-rdf(obo:GAZ_00000321,rdfs:label,Norwegian Current),downcase)									
wd:Q11299	Manhattan	obo:GAZ_00004437	Manhattan	wd:Q408804	borough of New York City	obo:GAZ_00003138|obo:GAZ_00193277	populated place, contiguous United States of America|City of Manhattan	high		manhattan		info(label-label,rdf(wd:Q11299,rdfs:label,Manhattan)-rdf(obo:GAZ_00004437,rdfs:label,Manhattan),downcase)									
wd:Q1130138	Sipaliwini District	obo:GAZ_00000091	Sipaliwini District	wd:Q1649296	district of Suriname	obo:GAZ_00005323	District (Suriname)	high		sipaliwini district		info(label-label,rdf(wd:Q1130138,rdfs:label,Sipaliwini District)-rdf(obo:GAZ_00000091,rdfs:label,Sipaliwini District),downcase)									
wd:Q1130771	Sivash	obo:GAZ_00064541	Syvash	wd:Q39594	bay	obo:GAZ_00008172	Sea of Azov	high		sivash		info(label-exact,rdf(wd:Q1130771,rdfs:label,Sivash)-rdf(obo:GAZ_00064541,oio:hasExactSynonym,Sivash),downcase)									
wd:Q113120	Sliven Province	obo:GAZ_00015007	Sliven Province	wd:Q209824	province of Bulgaria	obo:GAZ_00002950	Bulgaria	high		sliven province		info(label-label,rdf(wd:Q113120,rdfs:label,Sliven Province)-rdf(obo:GAZ_00015007,rdfs:label,Sliven Province),downcase)									
wd:Q1131604	Oulu Airport	obo:GAZ_00551224	Oulu Airport	wd:Q644371|wd:Q1248784	International airport|airport	obo:GAZ_00075710	Municipality of Oulunsalo	high		oulu airport		info(label-label,rdf(wd:Q1131604,rdfs:label,Oulu Airport)-rdf(obo:GAZ_00551224,rdfs:label,Oulu Airport),downcase)									
wd:Q1131779	Hanover Parish	obo:GAZ_00010070	Hanover Parish	wd:Q936955	parish of Jamaica	obo:GAZ_00013516	County of Cornwall	high		hanover parish		info(label-label,rdf(wd:Q1131779,rdfs:label,Hanover Parish)-rdf(obo:GAZ_00010070,rdfs:label,Hanover Parish),downcase)									
wd:Q1133055	Mackenzie King Island	obo:GAZ_00017563	Mackenzie King Island	wd:Q23442	island	obo:GAZ_00271777	Parry Islands Group	high		mackenzie king island		info(label-label,rdf(wd:Q1133055,rdfs:label,Mackenzie King Island)-rdf(obo:GAZ_00017563,rdfs:label,Mackenzie King Island),downcase)									
wd:Q1134547	Ellsworth Land	obo:GAZ_00014138	Ellsworth Land	wd:Q82794|wd:Q75520	geographic region|plateau	obo:GAZ_00014137	West Antarctica	high		ellsworth land		info(label-label,rdf(wd:Q1134547,rdfs:label,Ellsworth Land)-rdf(obo:GAZ_00014138,rdfs:label,Ellsworth Land),downcase)									
wd:Q113474	Laufen District	obo:GAZ_00020170	Laufen District	wd:Q662914|wd:Q3032119	district in Switzerland|district of the canton of Basel-Land	obo:GAZ_00007992	Canton of Basel-Landschaft	high		laufen district		info(label-label,rdf(wd:Q113474,rdfs:label,Laufen District)-rdf(obo:GAZ_00020170,rdfs:label,Laufen District),downcase)									
wd:Q1134759	Darjeeling district	obo:GAZ_00010472	Darjeeling District	wd:Q1149652	district of India	obo:GAZ_00249582	Jalpaiguri Division	high		darjeeling district		info(label-label,rdf(wd:Q1134759,rdfs:label,Darjeeling district)-rdf(obo:GAZ_00010472,rdfs:label,Darjeeling District),downcase)									
wd:Q1134781	Jaipur district	obo:GAZ_00009484	Jaipur District	wd:Q1149652	district of India	obo:GAZ_00018309	Jaipur Division	high		jaipur district		info(label-label,rdf(wd:Q1134781,rdfs:label,Jaipur district)-rdf(obo:GAZ_00009484,rdfs:label,Jaipur District),downcase)									
wd:Q1135416	Radomsko County	obo:GAZ_00022499	Radomsko County	wd:Q247073	county of Poland	obo:GAZ_00007306	Lodz Voivodeship	high		radomsko county		info(label-label,rdf(wd:Q1135416,rdfs:label,Radomsko County)-rdf(obo:GAZ_00022499,rdfs:label,Radomsko County),downcase)									
wd:Q1135612	Satara district	obo:GAZ_00018228	Satara District	wd:Q1149652	district of India	obo:GAZ_00018201	Pune Division	high		satara district		info(label-label,rdf(wd:Q1135612,rdfs:label,Satara district)-rdf(obo:GAZ_00018228,rdfs:label,Satara District),downcase)									
wd:Q1136118	Torbay	obo:GAZ_00493617	Tor Bay	wd:Q1136601|wd:Q1006876	unitary authority of England|borough in the United Kingdom	obo:GAZ_00009073|obo:GAZ_00144353	Borough of Torbay|English Channel coastal waters of England	high		torbay		info(label-exact,rdf(wd:Q1136118,rdfs:label,Torbay)-rdf(obo:GAZ_00493617,oio:hasExactSynonym,Torbay),downcase)									
wd:Q1136145	Tetepare Island	obo:GAZ_00016892	Tetepare Island	wd:Q23442	island	obo:GAZ_00009133	New Georgia Islands	high		tetepare island		info(label-label,rdf(wd:Q1136145,rdfs:label,Tetepare Island)-rdf(obo:GAZ_00016892,rdfs:label,Tetepare Island),downcase)									
wd:Q1136228	Ghizo Island	obo:GAZ_00016902	Ghizo Island	wd:Q23442	island	obo:GAZ_00009133	New Georgia Islands	high		ghizo island		info(label-label,rdf(wd:Q1136228,rdfs:label,Ghizo Island)-rdf(obo:GAZ_00016902,rdfs:label,Ghizo Island),downcase)									
wd:Q1136726	Town of Cottesloe	obo:GAZ_00087954	Town of Cottesloe	wd:Q55557858	local government area of Western Australia	obo:GAZ_00087949	West Metropolitan Perth	high		town of cottesloe		info(label-label,rdf(wd:Q1136726,rdfs:label,Town of Cottesloe)-rdf(obo:GAZ_00087954,rdfs:label,Town of Cottesloe),downcase)									
wd:Q1136959	Sandu District	obo:GAZ_00023023	Sandu District	wd:Q1504917	district of the Gambia	obo:GAZ_00001077	Upper River Division	high		sandu district		info(label-label,rdf(wd:Q1136959,rdfs:label,Sandu District)-rdf(obo:GAZ_00023023,rdfs:label,Sandu District),downcase)									
wd:Q1137454	Tokachi Subprefecture	obo:GAZ_00010764	Tokachi Subprefecture	wd:Q850450	subprefecture of Japan	obo:GAZ_00004241	Hokkaido Prefecture	high		tokachi subprefecture		info(label-label,rdf(wd:Q1137454,rdfs:label,Tokachi Subprefecture)-rdf(obo:GAZ_00010764,rdfs:label,Tokachi Subprefecture),downcase)									
wd:Q1137551	Barahona Province	obo:GAZ_00014570	Barahona Province	wd:Q913337	province of the Dominican Republic	obo:GAZ_00005660	Province (Dominican Republic)	high		barahona province		info(label-label,rdf(wd:Q1137551,rdfs:label,Barahona Province)-rdf(obo:GAZ_00014570,rdfs:label,Barahona Province),downcase)									
wd:Q1139110	Ellsworth Mountains	obo:GAZ_00023307	Ellsworth Mountains	wd:Q46831	mountain range	obo:GAZ_00014138	Ellsworth Land	high		ellsworth mountains		info(label-label,rdf(wd:Q1139110,rdfs:label,Ellsworth Mountains)-rdf(obo:GAZ_00023307,rdfs:label,Ellsworth Mountains),downcase)									
wd:Q1140742	La Romana Province	obo:GAZ_00014579	La Romana Province	wd:Q913337	province of the Dominican Republic	obo:GAZ_00005660	Province (Dominican Republic)	high		la romana province		info(label-label,rdf(wd:Q1140742,rdfs:label,La Romana Province)-rdf(obo:GAZ_00014579,rdfs:label,La Romana Province),downcase)									
wd:Q11410967	Kojiya	obo:GAZ_00010787	Kojiya	wd:Q3957	town	obo:GAZ_00003798	Tokyo	high		kojiya		info(label-label,rdf(wd:Q11410967,rdfs:label,Kojiya)-rdf(obo:GAZ_00010787,rdfs:label,Kojiya),downcase)									
wd:Q1141442	Kagoshima Bay	obo:GAZ_00000056	Kagoshima Bay	wd:Q39594	bay	obo:GAZ_00057629	Kirishima-Yaku National Park	high		kagoshima bay		info(label-label,rdf(wd:Q1141442,rdfs:label,Kagoshima Bay)-rdf(obo:GAZ_00000056,rdfs:label,Kagoshima Bay),downcase)									
wd:Q1141767	Kouritenga Province	obo:GAZ_00013836	Kouritenga Province	wd:Q852151	province of Burkina Faso	obo:GAZ_00000933	Centre Est Region	high		kouritenga province		info(label-label,rdf(wd:Q1141767,rdfs:label,Kouritenga Province)-rdf(obo:GAZ_00013836,rdfs:label,Kouritenga Province),downcase)									
wd:Q1141776	Nayala Province	obo:GAZ_00013821	Nayala Province	wd:Q852151	province of Burkina Faso	obo:GAZ_00000939	Boucle du Mouhoun Region	high		nayala province		info(label-label,rdf(wd:Q1141776,rdfs:label,Nayala Province)-rdf(obo:GAZ_00013821,rdfs:label,Nayala Province),downcase)									
wd:Q1142003	Nahouri Province	obo:GAZ_00013837	Nahouri Province	wd:Q852151	province of Burkina Faso	obo:GAZ_00000938	Centre Sud Region	high		nahouri province		info(label-label,rdf(wd:Q1142003,rdfs:label,Nahouri Province)-rdf(obo:GAZ_00013837,rdfs:label,Nahouri Province),downcase)									
wd:Q1142044	Namentenga Province	obo:GAZ_00013827	Namentenga Province	wd:Q852151	province of Burkina Faso	obo:GAZ_00000935	Centre Nord Region	high		namentenga province		info(label-label,rdf(wd:Q1142044,rdfs:label,Namentenga Province)-rdf(obo:GAZ_00013827,rdfs:label,Namentenga Province),downcase)									
wd:Q1142054	Loroum Province	obo:GAZ_00013850	Loroum Province	wd:Q852151	province of Burkina Faso	obo:GAZ_00000936	Nord Region	high		loroum province		info(label-label,rdf(wd:Q1142054,rdfs:label,Loroum Province)-rdf(obo:GAZ_00013850,rdfs:label,Loroum Province),downcase)									
wd:Q1142059	Kompienga Province	obo:GAZ_00013841	Kompienga Province	wd:Q852151	province of Burkina Faso	obo:GAZ_00000930	Est Region	high		kompienga province		info(label-label,rdf(wd:Q1142059,rdfs:label,Kompienga Province)-rdf(obo:GAZ_00013841,rdfs:label,Kompienga Province),downcase)									
wd:Q1143046	odeon	obo:GAZ_00364976	Odeon			obo:GAZ_00364940	6th arrondissement	high		odeon		info(label-label,rdf(wd:Q1143046,rdfs:label,odeon)-rdf(obo:GAZ_00364976,rdfs:label,Odeon),downcase)									
wd:Q1143880	Nadia district	obo:GAZ_00018463	Nadia District	wd:Q1149652	district of India	obo:GAZ_00249584	Presidency Division	high		nadia district		info(label-label,rdf(wd:Q1143880,rdfs:label,Nadia district)-rdf(obo:GAZ_00018463,rdfs:label,Nadia District),downcase)									
wd:Q1143894	Mirzapur district	obo:GAZ_00010501	Mirzapur District	wd:Q1149652	district of India	obo:GAZ_00018390	Mirzapur Division	high		mirzapur district		info(label-label,rdf(wd:Q1143894,rdfs:label,Mirzapur district)-rdf(obo:GAZ_00010501,rdfs:label,Mirzapur District),downcase)									
wd:Q1143905	Makete District	obo:GAZ_00014732	Makete District	wd:Q2409750	district of Tanzania	obo:GAZ_00014728	Iringa Region	high		makete district		info(label-label,rdf(wd:Q1143905,rdfs:label,Makete District)-rdf(obo:GAZ_00014732,rdfs:label,Makete District),downcase)									
wd:Q1144081	Skierniewice County	obo:GAZ_00022506	Skierniewice County	wd:Q247073	county of Poland	obo:GAZ_00007306	Lodz Voivodeship	high		skierniewice county		info(label-label,rdf(wd:Q1144081,rdfs:label,Skierniewice County)-rdf(obo:GAZ_00022506,rdfs:label,Skierniewice County),downcase)									
wd:Q1144086	Legionowo County	obo:GAZ_00022589	Legionowo County	wd:Q247073	county of Poland	obo:GAZ_00005057	Masovian Voivodeship	high		legionowo county		info(label-label,rdf(wd:Q1144086,rdfs:label,Legionowo County)-rdf(obo:GAZ_00022589,rdfs:label,Legionowo County),downcase)									
wd:Q1144349	Gorakhpur district	obo:GAZ_00009489	Gorakhpur District	wd:Q1149652	district of India	obo:GAZ_00018387	Gorakhpur Division	high		gorakhpur district		info(label-label,rdf(wd:Q1144349,rdfs:label,Gorakhpur district)-rdf(obo:GAZ_00009489,rdfs:label,Gorakhpur District),downcase)									
wd:Q1145533	Lubliniec County	obo:GAZ_00044075	Lubliniec County	wd:Q247073	county of Poland	obo:GAZ_00005064	Silesian Voivodeship	high		lubliniec county		info(label-label,rdf(wd:Q1145533,rdfs:label,Lubliniec County)-rdf(obo:GAZ_00044075,rdfs:label,Lubliniec County),downcase)									
wd:Q1146429	canton of Luxembourg	obo:GAZ_00020983	Canton of Luxembourg			obo:GAZ_00005407	Luxembourg District	high		canton of luxembourg		info(label-label,rdf(wd:Q1146429,rdfs:label,canton of Luxembourg)-rdf(obo:GAZ_00020983,rdfs:label,Canton of Luxembourg),downcase)									
wd:Q1147271	Chiquitos Province	obo:GAZ_00012331	Chiquitos Province	wd:Q1062593	province of Bolivia	obo:GAZ_00012213	Santa Cruz Department	high		chiquitos province		info(label-label,rdf(wd:Q1147271,rdfs:label,Chiquitos Province)-rdf(obo:GAZ_00012331,rdfs:label,Chiquitos Province),downcase)									
wd:Q1147502	Marchena Island	obo:GAZ_00009030	Marchena Island	wd:Q23442|wd:Q8072	island|volcano	obo:GAZ_00069062	Santa Cruz Canton	high		marchena island		info(label-label,rdf(wd:Q1147502,rdfs:label,Marchena Island)-rdf(obo:GAZ_00009030,rdfs:label,Marchena Island),downcase)									
wd:Q1147515	Nickerie District	obo:GAZ_00000088	Nickerie District	wd:Q1649296	district of Suriname	obo:GAZ_00005323	District (Suriname)	high		nickerie district		info(label-label,rdf(wd:Q1147515,rdfs:label,Nickerie District)-rdf(obo:GAZ_00000088,rdfs:label,Nickerie District),downcase)									
wd:Q1147524	Wanica District	obo:GAZ_00000082	Wanica District	wd:Q1649296	district of Suriname	obo:GAZ_00005323	District (Suriname)	high		wanica district		info(label-label,rdf(wd:Q1147524,rdfs:label,Wanica District)-rdf(obo:GAZ_00000082,rdfs:label,Wanica District),downcase)									
wd:Q1147568	Brzeziny County	obo:GAZ_00022511	Brzeziny County	wd:Q247073	county of Poland	obo:GAZ_00007306	Lodz Voivodeship	high		brzeziny county		info(label-label,rdf(wd:Q1147568,rdfs:label,Brzeziny County)-rdf(obo:GAZ_00022511,rdfs:label,Brzeziny County),downcase)									
wd:Q1147584	Tatra County	obo:GAZ_00022488	Tatra County	wd:Q247073	county of Poland	obo:GAZ_00005060	Lesser Poland Voivodeship	high		tatra county		info(label-label,rdf(wd:Q1147584,rdfs:label,Tatra County)-rdf(obo:GAZ_00022488,rdfs:label,Tatra County),downcase)									
wd:Q1151066	Mukono District	obo:GAZ_00015342	Mukono District	wd:Q3539870	district of Uganda	obo:GAZ_00005377	Central Region	high		mukono district		info(label-label,rdf(wd:Q1151066,rdfs:label,Mukono District)-rdf(obo:GAZ_00015342,rdfs:label,Mukono District),downcase)									
wd:Q1151201	Kugong Island	obo:GAZ_00017581	Kugong Island	wd:Q23442	island	obo:GAZ_00009689	Belcher Islands	high		kugong island		info(label-label,rdf(wd:Q1151201,rdfs:label,Kugong Island)-rdf(obo:GAZ_00017581,rdfs:label,Kugong Island),downcase)									
wd:Q115182	Cayuga County	obo:GAZ_00009749	Cayuga County	wd:Q13414757	county of New York	obo:GAZ_00002514	State of New York	high		cayuga county		info(label-label,rdf(wd:Q115182,rdfs:label,Cayuga County)-rdf(obo:GAZ_00009749,rdfs:label,Cayuga County),downcase)									
wd:Q115220	Hiroshima University	obo:GAZ_00011688	Hiroshima University	wd:Q265662|wd:Q3918	national university|university	obo:GAZ_00003785	Hiroshima-shi	high		hiroshima university		info(label-label,rdf(wd:Q115220,rdfs:label,Hiroshima University)-rdf(obo:GAZ_00011688,rdfs:label,Hiroshima University),downcase)									
wd:Q115256	Taoyuan City	obo:GAZ_00010908	Taoyuan City	wd:Q2225003|wd:Q515|wd:Q706447	special municipality|city|county of Taiwan	obo:GAZ_00010907	Taoyuan County	high		taoyuan city		info(label-label,rdf(wd:Q115256,rdfs:label,Taoyuan City)-rdf(obo:GAZ_00010908,rdfs:label,Taoyuan City),downcase)									
wd:Q115318	Ruvuma Region	obo:GAZ_00014819	Ruvuma Region	wd:Q845820	region of Tanzania	obo:GAZ_00003737	Region (Tanzania)	high		ruvuma region		info(label-label,rdf(wd:Q115318,rdfs:label,Ruvuma Region)-rdf(obo:GAZ_00014819,rdfs:label,Ruvuma Region),downcase)									
wd:Q115334	Las Tunas Province	obo:GAZ_00014567	Las Tunas Province	wd:Q115291	province of Cuba	obo:GAZ_00003765	Province (Cuba)	high		las tunas province		info(label-label,rdf(wd:Q115334,rdfs:label,Las Tunas Province)-rdf(obo:GAZ_00014567,rdfs:label,Las Tunas Province),downcase)									
wd:Q115386	Des Moines County	obo:GAZ_00195148	Des Moines County	wd:Q11774149	county of Iowa	obo:GAZ_00004438	State of Iowa	high		des moines county		info(label-label,rdf(wd:Q115386,rdfs:label,Des Moines County)-rdf(obo:GAZ_00195148,rdfs:label,Des Moines County),downcase)									
wd:Q1155866	Adachi District	obo:GAZ_00010805	Adachi District	wd:Q1122846	district of Japan	obo:GAZ_00006961	Fukushima Prefecture	high		adachi district		info(label-label,rdf(wd:Q1155866,rdfs:label,Adachi District)-rdf(obo:GAZ_00010805,rdfs:label,Adachi District),downcase)									
wd:Q1156587	Dabola Prefecture	obo:GAZ_00023178	Dabola Prefecture	wd:Q1394653	prefecture of Guinea	obo:GAZ_00000977	Faranah Region	high		dabola prefecture		info(label-label,rdf(wd:Q1156587,rdfs:label,Dabola Prefecture)-rdf(obo:GAZ_00023178,rdfs:label,Dabola Prefecture),downcase)									
wd:Q1164895	Pabianice County	obo:GAZ_00022512	Pabianice County	wd:Q247073	county of Poland	obo:GAZ_00007306	Lodz Voivodeship	high		pabianice county		info(label-label,rdf(wd:Q1164895,rdfs:label,Pabianice County)-rdf(obo:GAZ_00022512,rdfs:label,Pabianice County),downcase)									
wd:Q1165685	Darbhanga division	obo:GAZ_00017966	Darbhanga Division	wd:Q1230708	division of India	obo:GAZ_00004161	Bihar State	high		darbhanga division		info(label-label,rdf(wd:Q1165685,rdfs:label,Darbhanga division)-rdf(obo:GAZ_00017966,rdfs:label,Darbhanga Division),downcase)									
wd:Q1169	Lake Michigan	obo:GAZ_00003863	Lake Michigan	wd:Q23397	lake	obo:GAZ_00009995	Great Lakes	high		lake michigan		info(label-label,rdf(wd:Q1169,rdfs:label,Lake Michigan)-rdf(obo:GAZ_00003863,rdfs:label,Lake Michigan),downcase)									
wd:Q117714	Anambra State	obo:GAZ_00001021	Anambra State	wd:Q465842	state of Nigeria	obo:GAZ_00001018	State (Nigeria)	high		anambra state		info(label-label,rdf(wd:Q117714,rdfs:label,Anambra State)-rdf(obo:GAZ_00001021,rdfs:label,Anambra State),downcase)									
wd:Q1179064	Monte	obo:GAZ_00312435	Monte	wd:Q1131296	freguesia	obo:GAZ_00312433	Santander	high		monte		info(label-label,rdf(wd:Q1179064,rdfs:label,Monte)-rdf(obo:GAZ_00312435,rdfs:label,Monte),downcase)									
wd:Q1181981	Horsham Township	obo:GAZ_00219266	Horsham Township	wd:Q5888666	home rule municipality of Pennsylvania	obo:GAZ_22225398	Montgomery County	high		horsham township		info(label-label,rdf(wd:Q1181981,rdfs:label,Horsham Township)-rdf(obo:GAZ_00219266,rdfs:label,Horsham Township),downcase)									
wd:Q11832316	Northern Cook Islands	obo:GAZ_00016329	Northern Cook Islands	wd:Q1402592	island group	obo:GAZ_00053798	Cook Islands	high		northern cook islands		info(label-label,rdf(wd:Q11832316,rdfs:label,Northern Cook Islands)-rdf(obo:GAZ_00016329,rdfs:label,Northern Cook Islands),downcase)									
wd:Q1184405	Dellbridge Islands	obo:GAZ_00014099	Dellbridge Islands	wd:Q1402592	island group	obo:GAZ_00014096	Ross Archipelago	high		dellbridge islands		info(label-label,rdf(wd:Q1184405,rdfs:label,Dellbridge Islands)-rdf(obo:GAZ_00014099,rdfs:label,Dellbridge Islands),downcase)									
wd:Q1184963	Alhucemas Islands	obo:GAZ_00000580	Alhucemas Islands	wd:Q1402592	island group	obo:GAZ_00000568|obo:GAZ_00002458	Plazas de soberania|Alboran Sea	high		alhucemas islands		info(label-label,rdf(wd:Q1184963,rdfs:label,Alhucemas Islands)-rdf(obo:GAZ_00000580,rdfs:label,Alhucemas Islands),downcase)									
wd:Q118518	South Sandwich Trench	obo:GAZ_00009687	South Sandwich Trench	wd:Q119253	oceanic trench	obo:GAZ_00051082	Southwest Atlantic Ocean	high		south sandwich trench		info(label-label,rdf(wd:Q118518,rdfs:label,South Sandwich Trench)-rdf(obo:GAZ_00009687,rdfs:label,South Sandwich Trench),downcase)									
wd:Q1185274	marine park	obo:GAZ_00243667	Marine Park			obo:GAZ_00243583	Southeastern Brooklyn	high		marine park		info(label-label,rdf(wd:Q1185274,rdfs:label,marine park)-rdf(obo:GAZ_00243667,rdfs:label,Marine Park),downcase)									
wd:Q1186535	Hoima District	obo:GAZ_00015400	Hoima District	wd:Q3539870	district of Uganda	obo:GAZ_00005374	Western Region	high		hoima district		info(label-label,rdf(wd:Q1186535,rdfs:label,Hoima District)-rdf(obo:GAZ_00015400,rdfs:label,Hoima District),downcase)									
wd:Q1186541	Tororo District	obo:GAZ_00015371	Tororo District	wd:Q3539870	district of Uganda	obo:GAZ_00005376	Eastern Region	high		tororo district		info(label-label,rdf(wd:Q1186541,rdfs:label,Tororo District)-rdf(obo:GAZ_00015371,rdfs:label,Tororo District),downcase)									
wd:Q1187334	Treasury Islands	obo:GAZ_00016889	Treasury Islands	wd:Q1402592	island group	obo:GAZ_00012781	Western Province	high		treasury islands		info(label-label,rdf(wd:Q1187334,rdfs:label,Treasury Islands)-rdf(obo:GAZ_00016889,rdfs:label,Treasury Islands),downcase)									
wd:Q118758	canton of Dunkerque-Ouest	obo:GAZ_00375322	Canton of Dunkerque-Ouest	wd:Q184188	canton of France (until 2015)	obo:GAZ_00009348	Arrondissement of Dunkerque	high		canton of dunkerque-ouest		info(label-label,rdf(wd:Q118758,rdfs:label,canton of Dunkerque-Ouest)-rdf(obo:GAZ_00375322,rdfs:label,Canton of Dunkerque-Ouest),downcase)									
wd:Q1189121	Tokyo Prefecture	obo:GAZ_00003797	Tokyo Prefecture	wd:Q50337|wd:Q19953632	prefecture of Japan|former administrative territorial entity	obo:GAZ_00003787	Kanto Region	high		tokyo prefecture		info(label-label,rdf(wd:Q1189121,rdfs:label,Tokyo Prefecture)-rdf(obo:GAZ_00003797,rdfs:label,Tokyo Prefecture),downcase)									
wd:Q119031	Explorers Cove	obo:GAZ_00023315	Explorers Cove	wd:Q31615	cove	obo:GAZ_00023311	New Harbour	high		explorers cove		info(label-label,rdf(wd:Q119031,rdfs:label,Explorers Cove)-rdf(obo:GAZ_00023315,rdfs:label,Explorers Cove),downcase)									
wd:Q1190478	Cromwell current	obo:GAZ_00000351	Cromwell Current	wd:Q129558	ocean current	obo:GAZ_00000345	Pacific Ocean current	high		cromwell current		info(label-label,rdf(wd:Q1190478,rdfs:label,Cromwell current)-rdf(obo:GAZ_00000351,rdfs:label,Cromwell Current),downcase)									
wd:Q1190896	Malaita Province	obo:GAZ_00009558	Malaita Province	wd:Q1025116	province of the Solomon Islands	obo:GAZ_00009554	Province (Solomon Islands)	high		malaita province		info(label-label,rdf(wd:Q1190896,rdfs:label,Malaita Province)-rdf(obo:GAZ_00009558,rdfs:label,Malaita Province),downcase)									
wd:Q1191010	Rosario Department	obo:GAZ_00012197	Rosario Department	wd:Q952274	department of Argentina	obo:GAZ_00012195	Santa Fe Province	high		rosario department		info(label-label,rdf(wd:Q1191010,rdfs:label,Rosario Department)-rdf(obo:GAZ_00012197,rdfs:label,Rosario Department),downcase)									
wd:Q1195076	Yangtze River Delta	obo:GAZ_00011845	Yangtze River Delta	wd:Q43197	river delta	obo:GAZ_00011749	Yangtze River	high		yangtze river delta		info(label-label,rdf(wd:Q1195076,rdfs:label,Yangtze River Delta)-rdf(obo:GAZ_00011845,rdfs:label,Yangtze River Delta),downcase)									
wd:Q1198373	Wulian County	obo:GAZ_00000023	Wulian County	wd:Q1289426	county of China	obo:GAZ_00000022	Rizhao City Prefecture	high		wulian county		info(label-label,rdf(wd:Q1198373,rdfs:label,Wulian County)-rdf(obo:GAZ_00000023,rdfs:label,Wulian County),downcase)									
